Date,Adj Close,Close,High,Low,Open,Volume
1994/6/3,3772.219971,3772.219971,3775.600098,3742.669922,3759.0,245400.0
1994/6/6,3768.5200200000004,3768.5200200000004,3793.4399409999996,3768.209961,3772.1999509999996,242800.0
1994/6/7,3755.9099119999996,3755.9099119999996,3773.1298829999996,3752.209961,3768.5,204200.0
1994/6/8,3749.4499509999996,3749.4499509999996,3767.290039,3730.9799799999996,3755.899902,212100.0
1994/6/9,3753.139893,3753.139893,3755.290039,3740.5200200000004,3749.5,233400.0
1994/6/10,3773.4499509999996,3773.4499509999996,3779.600098,3751.9099119999996,3753.100098,191600.0
1994/6/13,3783.1201170000004,3783.1201170000004,3787.23999,3759.969971,3773.5,222900.0
1994/6/14,3814.830078,3814.830078,3816.4099119999996,3783.429932,3783.429932,303300.0
1994/6/15,3790.4099119999996,3790.4099119999996,3823.389893,3783.75,3814.8000490000004,275000.0
1994/6/16,3811.3400880000004,3811.3400880000004,3811.3400880000004,3785.3400880000004,3790.399902,252100.0
1994/6/17,3776.780029,3776.780029,3812.610107,3775.51001,3811.3000490000004,444500.0
1994/6/20,3741.899902,3741.899902,3776.139893,3729.850098,3776.100098,231600.0
1994/6/21,3707.969971,3707.969971,3741.580078,3686.4099119999996,3741.580078,301400.0
1994/6/22,3724.7700200000004,3724.7700200000004,3733.3400880000004,3707.969971,3708.0,228900.0
1994/6/23,3699.0900880000004,3699.0900880000004,3741.26001,3694.0200200000004,3724.8000490000004,242100.0
1994/6/24,3636.9399409999996,3636.9399409999996,3698.7700200000004,3629.0200200000004,3698.7700200000004,250800.0
1994/6/27,3685.5,3685.5,3687.7700200000004,3610.399902,3636.899902,251900.0
1994/6/28,3669.639893,3669.639893,3694.25,3639.530029,3685.5,229100.0
1994/6/29,3667.0500490000004,3667.0500490000004,3700.070068,3661.5500490000004,3669.600098,237800.0
1994/6/30,3624.959961,3624.959961,3675.790039,3622.6999509999996,3667.100098,255000.0
1994/7/1,3646.649902,3646.649902,3650.540039,3623.0200200000004,3625.0,213100.0
1994/7/5,3652.4799799999996,3652.4799799999996,3667.6999509999996,3636.290039,3646.600098,191900.0
1994/7/6,3674.5,3674.5,3682.9099119999996,3643.0900880000004,3652.5,204900.0
1994/7/7,3688.419922,3688.419922,3694.25,3668.98999,3674.5,221500.0
1994/7/8,3709.139893,3709.139893,3709.459961,3674.169922,3688.399902,205800.0
1994/7/11,3702.98999,3702.98999,3718.1999509999996,3680.320068,3709.100098,205500.0
1994/7/12,3702.6599119999996,3702.6599119999996,3706.8701170000004,3672.2299799999996,3703.0,242800.0
1994/7/13,3704.280029,3704.280029,3722.0900880000004,3696.1899409999996,3702.6999509999996,207800.0
1994/7/14,3739.25,3739.25,3748.6298829999996,3705.899902,3705.899902,277400.0
1994/7/15,3753.8100590000004,3753.8100590000004,3753.8100590000004,3731.149902,3739.3000490000004,275900.0
1994/7/18,3755.429932,3755.429932,3761.26001,3739.25,3753.8000490000004,205900.0
1994/7/19,3748.3100590000004,3748.3100590000004,3762.5600590000004,3748.3100590000004,3755.399902,201200.0
1994/7/20,3727.2700200000004,3727.2700200000004,3753.48999,3720.4099119999996,3748.3000490000004,211000.0
1994/7/21,3732.4499509999996,3732.4499509999996,3744.100098,3714.639893,3727.3000490000004,278500.0
1994/7/22,3735.040039,3735.040039,3742.4799799999996,3724.679932,3732.399902,247000.0
1994/7/25,3741.8400880000004,3741.8400880000004,3744.100098,3731.8000490000004,3735.0,196200.0
1994/7/26,3735.679932,3735.679932,3743.780029,3727.5900880000004,3741.8400880000004,230600.0
1994/7/27,3720.469971,3720.469971,3736.6599119999996,3714.959961,3735.6999509999996,229000.0
1994/7/28,3730.830078,3730.830078,3757.0500490000004,3717.5500490000004,3720.5,212100.0
1994/7/29,3764.5,3764.5,3770.0,3730.830078,3730.830078,248000.0
1994/8/1,3798.169922,3798.169922,3798.8100590000004,3760.9399409999996,3764.5,246800.0
1994/8/2,3796.219971,3796.219971,3811.4399409999996,3791.3701170000004,3798.1999509999996,271400.0
1994/8/3,3792.6599119999996,3792.6599119999996,3796.5500490000004,3780.679932,3796.1999509999996,222000.0
1994/8/4,3765.790039,3765.790039,3792.0200200000004,3765.790039,3792.0,276500.0
1994/8/5,3747.0200200000004,3747.0200200000004,3765.790039,3742.1599119999996,3765.790039,211700.0
1994/8/8,3753.8100590000004,3753.8100590000004,3761.9099119999996,3747.0200200000004,3747.0200200000004,192700.0
1994/8/9,3755.76001,3755.76001,3758.669922,3743.780029,3753.8000490000004,247000.0
1994/8/10,3766.76001,3766.76001,3777.4499509999996,3756.080078,3756.100098,259000.0
1994/8/11,3750.899902,3750.899902,3773.5600590000004,3736.330078,3766.8000490000004,238600.0
1994/8/12,3768.709961,3768.709961,3774.209961,3750.25,3750.899902,244500.0
1994/8/15,3760.290039,3760.290039,3781.330078,3759.969971,3768.6999509999996,228200.0
1994/8/16,3784.570068,3784.570068,3788.1298829999996,3740.540039,3760.3000490000004,318600.0
1994/8/17,3776.4799799999996,3776.4799799999996,3795.25,3772.9099119999996,3784.600098,302500.0
1994/8/18,3755.429932,3755.429932,3776.4799799999996,3749.280029,3776.4799799999996,323600.0
1994/8/19,3755.110107,3755.110107,3762.2299799999996,3741.51001,3755.399902,309600.0
1994/8/22,3751.219971,3751.219971,3755.110107,3737.6298829999996,3755.100098,188300.0
1994/8/23,3775.830078,3775.830078,3791.3701170000004,3750.899902,3751.1999509999996,300600.0
1994/8/24,3846.7299799999996,3846.7299799999996,3846.7299799999996,3775.830078,3775.830078,294100.0
1994/8/25,3829.889893,3829.889893,3856.1201170000004,3827.9499509999996,3846.6999509999996,298000.0
1994/8/26,3881.0500490000004,3881.0500490000004,3893.669922,3829.889893,3829.899902,355800.0
1994/8/29,3898.850098,3898.850098,3911.149902,3881.3701170000004,3881.399902,290300.0
1994/8/30,3917.3000490000004,3917.3000490000004,3920.8701170000004,3888.48999,3898.899902,258300.0
1994/8/31,3913.419922,3913.419922,3939.320068,3906.9499509999996,3917.3000490000004,373600.0
1994/9/1,3901.4399409999996,3901.4399409999996,3913.100098,3887.5200200000004,3913.100098,278200.0
1994/9/2,3885.580078,3885.580078,3919.889893,3880.399902,3901.399902,215200.0
1994/9/6,3898.6999509999996,3898.6999509999996,3898.6999509999996,3877.169922,3885.600098,198800.0
1994/9/7,3886.25,3886.25,3903.4099119999996,3881.540039,3898.6999509999996,281600.0
1994/9/8,3908.459961,3908.459961,3911.149902,3882.889893,3886.3000490000004,259500.0
1994/9/9,3874.8100590000004,3874.8100590000004,3907.780029,3858.330078,3907.780029,275800.0
1994/9/12,3860.3400880000004,3860.3400880000004,3880.530029,3859.0,3874.8000490000004,227500.0
1994/9/13,3879.860107,3879.860107,3992.639893,3861.0200200000004,3861.0200200000004,240400.0
1994/9/14,3895.330078,3895.330078,3900.719971,3869.0900880000004,3879.899902,276900.0
1994/9/15,3953.8798829999996,3953.8798829999996,3953.8798829999996,3894.330078,3895.3000490000004,273400.0
1994/9/16,3933.350098,3933.350098,3953.540039,3912.830078,3953.5,565700.0
1994/9/19,3936.719971,3936.719971,3953.1999509999996,3928.3100590000004,3933.399902,294400.0
1994/9/20,3869.0900880000004,3869.0900880000004,3936.3798829999996,3869.0900880000004,3936.3798829999996,329600.0
1994/9/21,3851.600098,3851.600098,3876.1599119999996,3821.649902,3869.100098,375000.0
1994/9/22,3837.1298829999996,3837.1298829999996,3864.719971,3832.76001,3851.600098,257900.0
1994/9/23,3831.75,3831.75,3851.26001,3820.3100590000004,3837.100098,271200.0
1994/9/26,3849.23999,3849.23999,3849.9099119999996,3826.360107,3831.8000490000004,245800.0
1994/9/27,3863.040039,3863.040039,3871.780029,3844.8701170000004,3849.1999509999996,274400.0
1994/9/28,3878.179932,3878.179932,3890.959961,3863.040039,3863.040039,272100.0
1994/9/29,3854.6298829999996,3854.6298829999996,3878.179932,3847.899902,3878.179932,227000.0
1994/9/30,3843.1899409999996,3843.1899409999996,3875.820068,3838.8100590000004,3854.600098,274100.0
1994/10/3,3846.889893,3846.889893,3852.2700200000004,3826.360107,3843.1999509999996,258800.0
1994/10/4,3801.1298829999996,3801.1298829999996,3858.330078,3794.070068,3846.899902,323400.0
1994/10/5,3787.3400880000004,3787.3400880000004,3802.139893,3747.969971,3801.100098,356100.0
1994/10/6,3775.5600590000004,3775.5600590000004,3795.070068,3768.1599119999996,3787.3000490000004,225100.0
1994/10/7,3797.429932,3797.429932,3802.8100590000004,3769.169922,3775.600098,300800.0
1994/10/10,3821.320068,3821.320068,3825.350098,3798.100098,3798.100098,187500.0
1994/10/11,3876.830078,3876.830078,3882.5500490000004,3821.320068,3821.320068,331700.0
1994/10/12,3875.149902,3875.149902,3887.26001,3862.030029,3876.8000490000004,239900.0
1994/10/13,3889.9499509999996,3889.9499509999996,3927.6298829999996,3876.830078,3876.830078,289000.0
1994/10/14,3910.469971,3910.469971,3912.1599119999996,3878.51001,3889.899902,215000.0
1994/10/17,3923.929932,3923.929932,3934.030029,3901.0500490000004,3910.5,264500.0
1994/10/18,3917.540039,3917.540039,3927.969971,3903.75,3923.899902,230600.0
1994/10/19,3936.040039,3936.040039,3949.8400880000004,3901.0500490000004,3917.5,283800.0
1994/10/20,3911.149902,3911.149902,3942.100098,3894.6599119999996,3936.0,411900.0
1994/10/21,3891.3000490000004,3891.3000490000004,3911.149902,3883.899902,3911.100098,419600.0
1994/10/24,3855.3000490000004,3855.3000490000004,3911.4799799999996,3853.6201170000004,3891.3000490000004,347500.0
1994/10/25,3850.5900880000004,3850.5900880000004,3863.040039,3832.419922,3855.3000490000004,360200.0
1994/10/26,3848.2299799999996,3848.2299799999996,3870.100098,3837.469971,3850.600098,312500.0
1994/10/27,3875.149902,3875.149902,3875.149902,3848.9099119999996,3848.9099119999996,315600.0
1994/10/28,3930.6599119999996,3930.6599119999996,3931.669922,3873.469971,3875.100098,369800.0
1994/10/31,3908.1201170000004,3908.1201170000004,3937.0500490000004,3907.780029,3930.6999509999996,319200.0
1994/11/1,3863.3701170000004,3863.3701170000004,3907.780029,3858.330078,3907.780029,366400.0
1994/11/2,3837.1298829999996,3837.1298829999996,3875.149902,3837.1298829999996,3863.399902,312400.0
1994/11/3,3845.8798829999996,3845.8798829999996,3853.6201170000004,3833.429932,3837.100098,264500.0
1994/11/4,3807.5200200000004,3807.5200200000004,3865.0500490000004,3807.5200200000004,3845.899902,289100.0
1994/11/7,3808.8701170000004,3808.8701170000004,3819.3000490000004,3798.100098,3807.5,248100.0
1994/11/8,3830.73999,3830.73999,3846.5500490000004,3808.8701170000004,3808.899902,279600.0
1994/11/9,3831.75,3831.75,3868.8000490000004,3810.5500490000004,3810.600098,355500.0
1994/11/10,3821.98999,3821.98999,3858.6599119999996,3814.919922,3831.8000490000004,310500.0
1994/11/11,3801.469971,3801.469971,3821.649902,3795.4099119999996,3821.649902,195200.0
1994/11/14,3829.7299799999996,3829.7299799999996,3833.429932,3800.459961,3801.5,255300.0
1994/11/15,3826.360107,3826.360107,3856.3100590000004,3807.860107,3829.6999509999996,299800.0
1994/11/16,3845.1999509999996,3845.1999509999996,3845.540039,3820.3100590000004,3826.399902,277300.0
1994/11/17,3828.0500490000004,3828.0500490000004,3849.580078,3808.530029,3845.1999509999996,358200.0
1994/11/18,3815.26001,3815.26001,3828.0500490000004,3784.9799799999996,3828.0500490000004,385000.0
1994/11/21,3769.51001,3769.51001,3833.429932,3763.4499509999996,3815.3000490000004,234000.0
1994/11/22,3677.98999,3677.98999,3770.179932,3677.98999,3769.5,357900.0
1994/11/23,3674.6298829999996,3674.6298829999996,3685.7299799999996,3638.6298829999996,3678.0,472800.0
1994/11/25,3708.2700200000004,3708.2700200000004,3713.320068,3673.959961,3674.600098,106100.0
1994/11/28,3739.5600590000004,3739.5600590000004,3741.919922,3707.9399409999996,3708.3000490000004,256300.0
1994/11/29,3738.5500490000004,3738.5500490000004,3742.929932,3717.6899409999996,3739.600098,228700.0
1994/11/30,3739.2299799999996,3739.2299799999996,3763.110107,3731.149902,3738.600098,280000.0
1994/12/1,3700.8701170000004,3700.8701170000004,3743.26001,3690.4399409999996,3739.1999509999996,246800.0
1994/12/2,3745.6201170000004,3745.6201170000004,3745.9499509999996,3690.4399409999996,3700.899902,246600.0
1994/12/5,3741.919922,3741.919922,3762.780029,3727.110107,3745.600098,240500.0
1994/12/6,3745.9499509999996,3745.9499509999996,3749.320068,3716.01001,3741.899902,264300.0
1994/12/7,3735.5200200000004,3735.5200200000004,3744.9399409999996,3718.030029,3744.899902,338200.0
1994/12/8,3685.7299799999996,3685.7299799999996,3742.929932,3677.6599119999996,3735.5,265800.0
1994/12/9,3691.110107,3691.110107,3691.110107,3655.110107,3685.6999509999996,273000.0
1994/12/12,3718.3701170000004,3718.3701170000004,3718.3701170000004,3682.030029,3691.100098,257100.0
1994/12/13,3715.3400880000004,3715.3400880000004,3727.4499509999996,3710.290039,3718.399902,249700.0
1994/12/14,3746.290039,3746.290039,3758.73999,3713.6599119999996,3715.3000490000004,314900.0
1994/12/15,3765.469971,3765.469971,3775.899902,3743.600098,3746.3000490000004,248700.0
1994/12/16,3807.1899409999996,3807.1899409999996,3807.1899409999996,3765.8000490000004,3765.8000490000004,590700.0
1994/12/19,3790.6999509999996,3790.6999509999996,3806.850098,3780.9399409999996,3806.850098,224400.0
1994/12/20,3767.149902,3767.149902,3791.040039,3767.149902,3790.6999509999996,241700.0
1994/12/21,3801.8000490000004,3801.8000490000004,3817.9499509999996,3768.1599119999996,3768.1999509999996,293100.0
1994/12/22,3814.919922,3814.919922,3829.0600590000004,3800.790039,3801.8000490000004,285700.0
1994/12/23,3833.429932,3833.429932,3846.889893,3812.570068,3814.899902,183800.0
1994/12/27,3861.6899409999996,3861.6899409999996,3866.399902,3833.7700200000004,3833.8000490000004,173200.0
1994/12/28,3839.48999,3839.48999,3862.360107,3826.030029,3861.6999509999996,156700.0
1994/12/29,3833.429932,3833.429932,3847.899902,3832.419922,3839.5,169100.0
1994/12/30,3834.4399409999996,3834.4399409999996,3850.5900880000004,3833.0900880000004,3833.399902,172100.0
1995/1/3,3838.4799799999996,3838.4799799999996,3845.1999509999996,3827.709961,3834.399902,244400.0
1995/1/4,3857.649902,3857.649902,3857.98999,3831.070068,3838.5,272200.0
1995/1/5,3850.919922,3850.919922,3860.679932,3843.1899409999996,3857.600098,258100.0
1995/1/6,3867.4099119999996,3867.4099119999996,3887.26001,3841.8400880000004,3850.899902,302400.0
1995/1/9,3861.350098,3861.350098,3874.4799799999996,3853.280029,3867.399902,208200.0
1995/1/10,3866.73999,3866.73999,3898.6999509999996,3861.350098,3861.399902,282500.0
1995/1/11,3862.030029,3862.030029,3882.889893,3840.1599119999996,3866.6999509999996,281000.0
1995/1/12,3859.0,3859.0,3864.0500490000004,3851.26001,3862.0,237400.0
1995/1/13,3908.459961,3908.459961,3910.139893,3859.0,3859.0,305800.0
1995/1/16,3932.3400880000004,3932.3400880000004,3936.719971,3907.4499509999996,3908.5,292500.0
1995/1/17,3930.6599119999996,3930.6599119999996,3934.6999509999996,3916.1899409999996,3932.3000490000004,268800.0
1995/1/18,3928.9799799999996,3928.9799799999996,3931.330078,3906.100098,3930.6999509999996,229900.0
1995/1/19,3882.209961,3882.209961,3928.3100590000004,3878.51001,3928.3000490000004,244600.0
1995/1/20,3869.429932,3869.429932,3882.5500490000004,3847.219971,3882.1999509999996,317500.0
1995/1/23,3867.4099119999996,3867.4099119999996,3871.110107,3838.4799799999996,3869.399902,316300.0
1995/1/24,3862.6999509999996,3862.6999509999996,3876.48999,3862.360107,3867.399902,264700.0
1995/1/25,3871.4499509999996,3871.4499509999996,3891.3000490000004,3845.8798829999996,3862.6999509999996,323400.0
1995/1/26,3870.4399409999996,3870.4399409999996,3879.5200200000004,3853.280029,3871.399902,294400.0
1995/1/27,3857.98999,3857.98999,3887.26001,3848.2299799999996,3870.399902,479300.0
1995/1/30,3832.080078,3832.080078,3859.0,3817.26001,3858.0,344500.0
1995/1/31,3843.860107,3843.860107,3851.929932,3828.0500490000004,3832.100098,389700.0
1995/2/1,3847.5600590000004,3847.5600590000004,3868.080078,3831.4099119999996,3843.899902,378800.0
1995/2/2,3870.7700200000004,3870.7700200000004,3871.110107,3843.860107,3847.600098,252800.0
1995/2/3,3928.639893,3928.639893,3944.459961,3872.1201170000004,3872.1201170000004,432700.0
1995/2/6,3937.7299799999996,3937.7299799999996,3948.830078,3920.570068,3928.600098,293400.0
1995/2/7,3937.389893,3937.389893,3942.100098,3924.9399409999996,3937.6999509999996,250000.0
1995/2/8,3935.3701170000004,3935.3701170000004,3953.540039,3930.6599119999996,3937.399902,272900.0
1995/2/9,3932.679932,3932.679932,3948.830078,3928.3100590000004,3935.399902,268700.0
1995/2/10,3939.070068,3939.070068,3945.1298829999996,3923.929932,3932.6999509999996,245500.0
1995/2/13,3954.209961,3954.209961,3956.899902,3935.030029,3939.100098,193800.0
1995/2/14,3958.25,3958.25,3965.649902,3949.5,3954.1999509999996,297600.0
1995/2/15,3986.169922,3986.169922,3997.9499509999996,3953.1999509999996,3958.3000490000004,415300.0
1995/2/16,3987.5200200000004,3987.5200200000004,3987.5200200000004,3964.3100590000004,3986.1999509999996,377700.0
1995/2/17,3953.540039,3953.540039,3969.6899409999996,3952.530029,3969.6899409999996,361100.0
1995/2/21,3963.969971,3963.969971,3969.6899409999996,3952.530029,3953.5,300600.0
1995/2/22,3973.0500490000004,3973.0500490000004,3986.850098,3962.290039,3964.0,286800.0
1995/2/23,4003.330078,4003.330078,4020.48999,3973.7299799999996,3973.7299799999996,378400.0
1995/2/24,4011.73999,4011.73999,4013.0900880000004,3990.8798829999996,4003.3000490000004,272200.0
1995/2/27,3988.570068,3988.570068,4021.2299799999996,3974.73999,4011.6999509999996,258200.0
1995/2/28,4011.0500490000004,4011.0500490000004,4011.0500490000004,3978.889893,3988.600098,224400.0
1995/3/1,3994.8000490000004,3994.8000490000004,4014.51001,3985.110107,4011.100098,334500.0
1995/3/2,3979.929932,3979.929932,3995.48999,3959.179932,3994.8000490000004,315900.0
1995/3/3,3989.610107,3989.610107,3989.610107,3959.179932,3979.899902,273000.0
1995/3/6,3997.5600590000004,3997.5600590000004,4001.0200200000004,3955.3701170000004,3989.600098,308400.0
1995/3/7,3962.6298829999996,3962.6298829999996,3997.9099119999996,3945.6899409999996,3997.600098,315400.0
1995/3/8,3979.2299799999996,3979.2299799999996,3985.459961,3956.0600590000004,3962.600098,290300.0
1995/3/9,3983.389893,3983.389893,3993.76001,3971.280029,3979.1999509999996,237100.0
1995/3/10,4035.610107,4035.610107,4048.399902,3984.080078,3984.100098,309100.0
1995/3/13,4025.2299799999996,4025.2299799999996,4042.5200200000004,4019.6999509999996,4035.600098,259500.0
1995/3/14,4048.75,4048.75,4060.51001,4025.580078,4025.600098,323900.0
1995/3/15,4038.3701170000004,4038.3701170000004,4054.6298829999996,4029.040039,4048.8000490000004,282700.0
1995/3/16,4069.149902,4069.149902,4075.3798829999996,4038.030029,4038.399902,335100.0
1995/3/17,4073.649902,4073.649902,4080.219971,4058.780029,4069.1999509999996,455400.0
1995/3/20,4083.679932,4083.679932,4088.8701170000004,4071.570068,4073.6999509999996,274800.0
1995/3/21,4072.610107,4072.610107,4109.27002,4061.889893,4083.6999509999996,314800.0
1995/3/22,4082.98999,4082.98999,4082.98999,4060.51001,4072.600098,285000.0
1995/3/23,4087.830078,4087.830078,4094.75,4068.1201170000004,4083.0,277500.0
1995/3/24,4138.669922,4138.669922,4139.359863000001,4087.139893,4087.8000490000004,307800.0
1995/3/27,4157.339844,4157.339844,4157.339844,4132.100098,4138.700195,243300.0
1995/3/28,4151.810059,4151.810059,4156.649902,4137.629883,4156.649902,222900.0
1995/3/29,4160.799805,4160.799805,4198.839844,4139.700195,4151.799805,374900.0
1995/3/30,4172.560059,4172.560059,4183.279785,4153.879883,4160.799805,339700.0
1995/3/31,4157.689941,4157.689941,4172.209961,4111.689941,4172.200195,344400.0
1995/4/3,4168.410156,4168.410156,4172.560059,4155.959961,4157.700195,256100.0
1995/4/4,4201.609863000001,4201.609863000001,4201.609863000001,4168.410156,4168.410156,302900.0
1995/4/5,4200.569824,4200.569824,4210.600098,4188.120117,4201.600098,267400.0
1995/4/6,4205.410156,4205.410156,4224.089844,4197.959961,4200.600098,257800.0
1995/4/7,4192.620117,4192.620117,4211.290039,4169.450195,4205.399902,289400.0
1995/4/10,4198.149902,4198.149902,4203.689941,4180.859863000001,4192.600098,220900.0
1995/4/11,4187.080078,4187.080078,4216.830078,4182.930176,4198.200195,227400.0
1995/4/12,4197.810059,4197.810059,4201.959961,4182.240234000001,4187.100098,249900.0
1995/4/13,4208.180176,4208.180176,4221.319824,4195.72998,4197.799805,276200.0
1995/4/17,4195.379883,4195.379883,4237.22998,4189.509765999999,4208.200195,309000.0
1995/4/18,4179.129883,4179.129883,4205.069824,4169.100098,4195.399902,270000.0
1995/4/19,4207.490234000001,4207.490234000001,4210.950195,4156.649902,4179.100098,326800.0
1995/4/20,4230.660156,4230.660156,4244.839844,4203.689941,4207.5,350800.0
1995/4/21,4270.089844,4270.089844,4270.430176,4231.350098,4231.399902,404300.0
1995/4/24,4303.97998,4303.97998,4310.899902,4255.910156,4270.100098,332800.0
1995/4/25,4300.169922,4300.169922,4315.390136999999,4294.640136999999,4304.0,318100.0
1995/4/26,4299.830078,4299.830078,4307.779785,4283.22998,4300.200195,267900.0
1995/4/27,4314.700195,4314.700195,4316.080078,4289.109863000001,4299.799805,252100.0
1995/4/28,4321.27002,4321.27002,4328.529785,4282.879883,4314.700195,295900.0
1995/5/1,4316.080078,4316.080078,4327.149902,4301.560059,4321.299805,270700.0
1995/5/2,4328.879883,4328.879883,4331.649902,4306.399902,4316.100098,260100.0
1995/5/3,4373.149902,4373.149902,4375.569824,4327.839844,4328.899902,339000.0
1995/5/4,4359.660156,4359.660156,4410.5,4347.209961,4373.100098,400000.0
1995/5/5,4343.399902,4343.399902,4371.759765999999,4327.5,4359.700195,336400.0
1995/5/8,4383.870117,4383.870117,4395.629883,4335.100098,4343.399902,256700.0
1995/5/9,4390.779785,4390.779785,4403.930176,4374.879883,4383.899902,277900.0
1995/5/10,4404.620117,4404.620117,4407.040039,4375.220215,4390.799805,399200.0
1995/5/11,4411.189941,4411.189941,4420.870117,4390.439941,4404.600098,352600.0
1995/5/12,4430.560059,4430.560059,4435.049805,4393.549805,4411.200195,366600.0
1995/5/15,4437.470215,4437.470215,4446.120117,4417.759765999999,4430.600098,351300.0
1995/5/16,4435.049805,4435.049805,4443.350098,4429.52002,4437.5,312000.0
1995/5/17,4422.600098,4422.600098,4436.089844,4403.22998,4435.0,270700.0
1995/5/18,4340.640136999999,4340.640136999999,4422.259765999999,4340.640136999999,4422.259765999999,328000.0
1995/5/19,4341.330078,4341.330078,4345.47998,4311.240234000001,4340.600098,419400.0
1995/5/22,4395.629883,4395.629883,4403.930176,4341.330078,4341.330078,243300.0
1995/5/23,4436.439941,4436.439941,4436.779785,4393.209961,4395.600098,322100.0
1995/5/24,4438.160156,4438.160156,4458.569824,4404.620117,4436.399902,337100.0
1995/5/25,4412.22998,4412.22998,4438.160156,4388.709961,4438.160156,289600.0
1995/5/26,4369.0,4369.0,4412.569824,4355.160156,4412.200195,254600.0
1995/5/30,4378.680176,4378.680176,4390.089844,4352.399902,4377.0,217400.0
1995/5/31,4465.140136999999,4465.140136999999,4465.140136999999,4367.609863000001,4378.700195,294700.0
1995/6/1,4472.75,4472.75,4478.629883,4437.470215,4465.100098,323500.0
1995/6/2,4444.390136999999,4444.390136999999,4488.660156,4430.560059,4472.799805,317200.0
1995/6/5,4476.549805,4476.549805,4493.839844,4439.549805,4444.399902,359500.0
1995/6/6,4485.200195,4485.200195,4493.5,4470.330078,4476.600098,323600.0
1995/6/7,4462.029785,4462.029785,4484.509765999999,4448.890136999999,4484.5,269600.0
1995/6/8,4458.569824,4458.569824,4468.939941,4452.689941,4462.0,225400.0
1995/6/9,4423.990234000001,4423.990234000001,4458.22998,4406.689941,4458.200195,303200.0
1995/6/12,4446.459961,4446.459961,4465.830078,4423.990234000001,4424.0,248600.0
1995/6/13,4484.509765999999,4484.509765999999,4491.77002,4447.160156,4447.200195,254900.0
1995/6/14,4491.080078,4491.080078,4492.810059,4463.759765999999,4484.5,339600.0
1995/6/15,4496.27002,4496.27002,4510.450195,4482.089844,4491.100098,242500.0
1995/6/16,4510.790039,4510.790039,4517.02002,4496.609863000001,4496.609863000001,474800.0
1995/6/19,4553.680176,4553.680176,4557.129883,4509.060059,4510.799805,238400.0
1995/6/20,4550.560059,4550.560059,4554.370117,4535.0,4553.700195,293500.0
1995/6/21,4547.100098,4547.100098,4559.209961,4541.919922,4550.600098,303700.0
1995/6/22,4589.640136999999,4589.640136999999,4589.640136999999,4547.799805,4547.799805,350900.0
1995/6/23,4585.839844,4585.839844,4589.640136999999,4572.0,4589.600098,242400.0
1995/6/26,4551.25,4551.25,4593.100098,4549.529785,4585.799805,232600.0
1995/6/27,4542.609863000001,4542.609863000001,4574.080078,4535.689941,4551.299805,281900.0
1995/6/28,4556.790039,4556.790039,4574.080078,4528.430176,4542.600098,315200.0
1995/6/29,4550.560059,4550.560059,4577.879883,4521.859863000001,4556.799805,254200.0
1995/6/30,4556.100098,4556.100098,4581.0,4544.339844,4550.600098,220000.0
1995/7/3,4585.149902,4585.149902,4585.149902,4551.25,4556.100098,119600.0
1995/7/5,4615.22998,4615.22998,4630.109863000001,4583.759765999999,4585.100098,341900.0
1995/7/6,4664.0,4664.0,4664.689941,4607.279785,4615.200195,339100.0
1995/7/7,4702.72998,4702.72998,4704.810059,4653.620117,4664.0,442000.0
1995/7/10,4702.390136999999,4702.390136999999,4728.319824,4692.700195,4702.700195,314300.0
1995/7/11,4680.600098,4680.600098,4704.120117,4670.569824,4702.399902,275900.0
1995/7/12,4727.290039,4727.290039,4733.859863000001,4671.259765999999,4680.600098,336600.0
1995/7/13,4727.47998,4727.47998,4735.580078,4706.350098,4727.299805,311700.0
1995/7/14,4708.819824,4708.819824,4726.080078,4687.689941,4726.080078,292600.0
1995/7/17,4736.290039,4736.290039,4747.209961,4704.589844,4708.799805,268200.0
1995/7/18,4686.279785,4686.279785,4735.939941,4678.180176,4735.899902,400100.0
1995/7/19,4628.870117,4628.870117,4688.040039,4552.089844,4686.299805,493300.0
1995/7/20,4641.549805,4641.549805,4650.350098,4607.740234000001,4628.899902,364600.0
1995/7/21,4641.549805,4641.549805,4651.060059,4611.609863000001,4641.600098,447600.0
1995/7/24,4668.669922,4668.669922,4679.22998,4640.490234000001,4641.5,281400.0
1995/7/25,4714.450195,4714.450195,4719.029785,4668.669922,4668.700195,392100.0
1995/7/26,4707.060059,4707.060059,4725.370117,4691.560059,4714.5,384800.0
1995/7/27,4732.77002,4732.77002,4741.919922,4707.410156,4707.410156,306700.0
1995/7/28,4715.509765999999,4715.509765999999,4738.049805,4705.299805,4732.799805,250800.0
1995/7/31,4708.470215,4708.470215,4726.779785,4687.330078,4715.5,292500.0
1995/8/1,4700.370117,4700.370117,4709.52002,4666.910156,4708.5,355400.0
1995/8/2,4690.149902,4690.149902,4754.959961,4682.399902,4700.399902,376000.0
1995/8/3,4701.419922,4701.419922,4701.419922,4649.299805,4690.100098,322100.0
1995/8/4,4683.459961,4683.459961,4709.52002,4682.049805,4701.399902,201700.0
1995/8/7,4693.319824,4693.319824,4702.830078,4683.459961,4683.5,195900.0
1995/8/8,4693.319824,4693.319824,4702.129883,4667.959961,4693.299805,226800.0
1995/8/9,4671.490234000001,4671.490234000001,4696.839844,4666.549805,4693.299805,222700.0
1995/8/10,4643.660156,4643.660156,4683.810059,4633.100098,4671.5,251200.0
